Dummy_application_id,ever60_24m_StrictFlag,NATURE_OF_ORGANISATION,OCCUPATION_TYPE,Max_dependent,LTV,Doc_form_16,income_max,income_sum,income_min,edu_max,edu_min,age_max,age_min,cnt_coapplicant,REQUESTED_TENURE,PROPERTY_INSURANCE_AMT,Organization_type,SALARIED_SELF,CHANNEL_CODE,City_tier,FOIR2,Loan_sub_type_1,SAL_FLAG,emi_income_max,emi_income_sum
4771781,0,Partner-Partnership Firm (Staff More than 25),SALARIED,2,0.626586916,0,15000,27000,12000,3,3,31,29,1,300.0000,7530.0000,3.Private Ltd Co,SALARIED,DSA,1,59.72592593,Builder UNC,SAL,1.075066667,0.597259259
4771831,0,Government,SALARIED,2,0.796115294,0,24915,24915,0,4,4,36,33,1,240.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,52.24162151,Builder UNC,SAL,0.522416215,0.522416215
4772045,0,Private Ltd. Co.,SALARIED,2,0.605248434,0,29850,29850,0,3,3,32,29,1,300.0000,18682.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,61.3400335,Builder Ready,SAL,0.613400335,0.613400335
4772311,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.8146175,0,28266.9167,28266.9167,0,3,2,30,23,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder UNC,NONSAL,0.594935775,0.594935775
4777457,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,2,0.888358695,0,54742,54742,0,3,2,31,25,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,54.36228125,Builder UNC,SAL,0.35917577,0.35917577
4779155,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,0,,0,23620,23620,0,3,1,50,29,1,240.0000,4216.0000,3.Private Ltd Co,SALARIED,UBL Sales,2,,Builder Ready,SAL,0.43911939,0.43911939
4779267,0,Government,SALARIED,0,0.897435897,0,46635,46635,0,3,3,30,23,1,180.0000,0.0000,2.Govt,SALARIED,DSA,2,16.82641793,Builder UNC,SAL,0.168264179,0.168264179
4780525,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,2,0.21999353,0,10916,10916,0,2,2,35,29,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,187.3030414,Builder UNC,SAL,0.599303774,0.599303774
4780569,0,Public Ltd. Co.,SALARIED,3,,0,33560,33560,0,1,1,38,35,1,240.0000,0.0000,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.312187128,0.312187128
4782115,0,Private Ltd. Co.,SALARIED,3,0.25094697,0,9900,9900,9900,2,2,44,44,0,180.0000,5000.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,60.01010101,Self Construction,SAL,0.60010101,0.60010101
4783247,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.641411714,0,38590.5833,38590.5833,0,4,4,39,35,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder UNC,NONSAL,0.600457366,0.600457366
4785395,0,Others,SELF-EMPLOYED,4,0.283247253,0,11000,11000,0,3,3,48,43,1,204.0000,4493.0000,1.Others,SELF_EMP,DSA,2,55.95454545,Self Construction,NONSAL,0.559545455,0.559545455
4786337,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.509750567,0,21767,21767,0,2,2,36,30,1,340.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Self Construction,NONSAL,0.495612625,0.495612625
4786357,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,1,0.801043949,0,40810,40810,0,4,2,57,26,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,49.11051213,Builder UNC,SAL,0.442097525,0.442097525
4788169,0,Government,SALARIED,0,0.897435897,0,46635,46635,0,3,3,30,23,1,180.0000,0.0000,2.Govt,SALARIED,DSA,2,40.91990994,Builder UNC,SAL,0.168264179,0.168264179
4788223,0,Government,GOVERNMENT SERVICE,3,0.316778523,0,17777,35075,17298,2,2,42,40,1,180.0000,0.0000,2.Govt,SALARIED,UBL Sales,2,48.55880257,Self Construction,SAL,0.595263543,0.301696365
4788433,0,Partner-Partnership Firm (Staff More than 25),SALARIED,2,0.392389859,0,20000,20000,0,3,2,28,22,1,240.0000,3377.0000,3.Private Ltd Co,SALARIED,DSA,2,41.455,Builder UNC,SAL,0.41455,0.41455
4788455,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.774358781,0,33329.25,33329.25,0,3,2,32,25,1,240.0000,4671.0000,3.Private Ltd Co,SELF_EMP,DSA,2,38.07166378,Builder UNC,NONSAL,0.380716638,0.380716638
4789789,0,Government,SALARIED,1,0.508321538,0,32190,32190,0,4,3,32,29,1,240.0000,0.0000,2.Govt,SALARIED,CROSS SALES,1,40.03106555,Builder UNC,SAL,0.400310655,0.400310655
4789883,0,Public Ltd. Co.,SALARIED,0,,0,29910,29910,0,3,3,62,30,1,204.0000,0.0000,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.643430291,0.643430291
4790115,0,Private Ltd. Co.,SALARIED,1,0.648912698,0,13247,17497,4250,4,2,33,30,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,47.4424187,Builder Ready,SAL,0.626632445,0.474424187
4790201,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,1,0.733433155,0,39483,39483,39483,3,3,32,32,0,300.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,30.07876808,Builder Ready,SAL,0.300787681,0.300787681
4791697,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,1,0.408488314,0,18704,35469,0,4,2,61,28,3,240.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,1,118.1595196,Builder Ready,SAL,0.977117194,0.515266853
4792343,0,Government,SALARIED,1,0.866432308,0,17832,17832,0,2,2,45,24,1,360.0000,0.0000,2.Govt,SALARIED,UBL Sales,2,,Builder Ready,SAL,0.601558995,0.601558995
4792367,0,Others,SALARIED,0,0.645649359,0,29963,57863,27900,4,3,48,40,1,180.0000,4426.0000,1.Others,SALARIED,CROSS SALES,2,59.47496673,Others+P_Cons,SAL,0.739011447,0.382679778
4792381,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,2,0.4672115,0,31423.6667,31423.6667,0,3,2,36,31,1,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,52.83915515,Builder Ready,NONSAL,0.316831263,0.316831263
4792731,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,0,0.804586667,0,16576.3333,33076.3333,16500,1,1,44,22,1,204.0000,4816.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,1,27.72072683,Builder UNC,NONSAL,0.553138009,0.277207268
4794329,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.699093944,0,18946.0833,18946.0833,0,2,2,51,45,1,168.0000,4125.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,45.22834543,Builder Ready,NONSAL,0.452283454,0.452283454
